Customer_ID,Churn,Usage
C084728,0,private
C084729,1,private
C084730,0,public
C084731,0,public
C084732,0,public
C084733,0,private
C084734,0,private
C084735,0,private
C084736,0,private
C084737,1,private
C084738,0,private
C084739,1,private
C084740,0,public
C084741,0,private
C084742,0,private
C084743,0,public
C084744,0,private
C084745,0,public
C084746,0,private
C084747,0,private
C084748,0,private
C084749,0,public
C084750,0,private
C084751,1,private
C084752,0,private
C084753,1,private
C084754,1,private
C084755,1,private
C084756,1,private
C084757,0,public
C084758,0,private
C084759,1,public
C084760,1,private
C084761,1,public
C084762,0,private
C084763,1,public
C084764,1,private
C084765,1,private
C084766,0,private
C084767,1,public
C084768,1,private
C084769,1,private
C084770,0,private
C084771,0,private
C084772,0,private
C084773,1,public
C084774,1,private
C084775,0,public
C084776,0,private
C084777,0,private
C084778,0,private
C084779,0,private
C084780,1,public
C084781,0,private
C084782,0,private
C084783,0,public
C084784,0,public
C084785,0,private
C084786,1,private
C084787,0,private
C084788,0,private
C084789,0,public
C084790,0,private
C084791,0,public
C084792,1,private
C084793,0,private
C084794,0,public
C084795,0,private
C084796,0,private
C084797,1,private
C084798,0,private
C084799,0,public
C084800,0,public
C084801,1,public
C084802,1,private
C084803,0,private
C084804,1,public
C084805,0,public
C084806,0,private
C084807,0,public
C084808,0,public
C084809,0,private
C084810,1,private
C084811,0,public
C084812,1,public
C084813,1,private
C084814,0,private
C084815,1,private
C084816,0,private
C084817,0,private
C084818,0,private
C084819,0,private
C084820,1,private
C084821,0,private
C084822,0,private
C084823,0,private
C084824,1,private
C084825,0,public
C084826,1,private
C084827,1,public
C084828,0,private
C084829,0,private
C084830,1,public
C084831,0,public
C084832,1,private
C084833,0,private
C084834,1,private
C084835,0,private
C084836,1,private
C084837,1,public
C084838,1,public
C084839,1,private
C084840,0,public
C084841,0,private
C084842,0,public
C084843,1,private
C084844,1,private
C084845,0,public
C084846,1,public
C084847,0,public
C084848,0,private
C084849,0,private
C084850,1,private
C084851,0,private
C084852,1,private
C084853,0,private
C084854,0,private
C084855,0,private
C084856,0,public
C084857,0,private
C084858,1,public
C084859,1,private
C084860,0,private
C084861,0,public
C084862,1,public
C084863,0,private
C084864,0,public
C084865,1,public
C084866,1,private
C084867,0,private
C084868,1,private
C084869,1,private
C084870,0,private
C084871,0,public
C084872,0,private
C084873,1,private
C084874,0,public
C084875,1,private
C084876,0,private
C084877,0,private
C084878,1,private
C084879,1,private
C084880,0,private
C084881,1,private
C084882,0,public
C084883,0,private
C084884,1,private
C084885,0,private
C084886,0,private
C084887,0,private
C084888,0,private
C084889,0,private
C084890,1,private
C084891,0,private
C084892,1,private
C084893,1,private
C084894,1,private
C084895,0,private
C084896,0,public
C084897,1,public
C084898,1,private
C084899,0,public
C084900,1,private
C084901,0,private
C084902,0,public
C084903,1,private
C084904,1,private
C084905,1,private
C084906,1,private
C084907,0,private
C084908,0,public
C084909,0,public
C084910,0,private
C084911,0,private
C084912,1,private
C084913,0,private
C084914,0,public
C084915,1,private
C084916,0,public
C084917,1,private
C084918,1,public
C084919,0,public
C084920,1,private
C084921,0,public
C084922,0,private
C084923,1,public
C084924,0,private
C084925,1,private
C084926,0,public
C084927,0,private
C084928,0,private
C084929,0,private
C084930,0,public
C084931,1,private
C084932,1,public
C084933,0,private
C084934,1,private
C084935,0,public
C084936,0,private
C084937,0,public
C084938,1,public
C084939,0,private
C084940,0,private
C084941,1,private
C084942,1,private
C084943,0,private
C084944,1,private
C084945,1,public
C084946,1,private
C084947,1,private
C084948,1,private
C084949,0,private
C084950,1,private
C084951,0,private
C084952,0,private
C084953,0,private
C084954,0,private
C084955,1,private
C084956,1,private
C084957,0,private
C084958,1,private
C084959,0,private
C084960,0,public
C084961,0,private
C084962,0,private
C084963,0,private
C084964,0,private
C084965,0,public
C084966,1,private
C084967,0,private
C084968,0,private
C084969,1,private
C084970,1,private
C084971,0,private
C084972,0,private
C084973,0,public
C084974,1,private
C084975,0,private
C084976,1,private
C084977,1,private
C084978,1,private
C084979,0,private
C084980,0,private
C084981,0,private
C084982,1,public
C084983,0,private
C084984,0,public
C084985,1,private
C084986,0,private
C084987,0,private
C084988,1,private
C084989,1,public
C084990,1,private
C084991,0,private
C084992,0,private
C084993,0,private
C084994,0,private
C084995,1,public
C084996,1,public
C084997,0,private
C084998,1,public
C084999,0,public
C085000,0,public
C085001,0,private
C085002,0,public
C085003,0,public
C085004,0,public
C085005,1,private
C085006,0,public
C085007,1,private
C085008,0,private
C085009,0,private
C085010,0,private
C085011,0,private
C085012,0,private
C085013,0,private
C085014,0,private
C085015,1,private
C085016,1,private
C085017,0,private
C085018,1,public
C085019,1,public
C085020,0,private
C085021,0,public
C085022,0,private
C085023,1,private
C085024,0,private
C085025,1,public
C085026,1,private
C085027,1,private
C085028,0,private
C085029,0,private
C085030,1,public
C085031,0,public
C085032,1,public
C085033,0,public
C085034,1,private
C085035,1,private
C085036,0,public
C085037,0,private
C085038,1,public
C085039,0,private
C085040,0,private
C085041,1,private
C085042,0,private
C085043,0,private
C085044,0,public
C085045,1,public
C085046,0,private
C085047,0,private
C085048,0,private
C085049,0,private
C085050,1,private
C085051,1,public
C085052,0,public
C085053,0,private
C085054,1,public
C085055,1,private
C085056,0,private
C085057,1,private
C085058,0,private
C085059,1,private
C085060,0,public
C085061,1,public
C085062,1,public
C085063,1,private
C085064,0,private
C085065,1,public
C085066,1,private
C085067,1,private
C085068,0,private
C085069,0,private
C085070,0,private
C085071,1,private
C085072,0,public
C085073,0,private
C085074,1,private
C085075,1,private
C085076,1,private
C085077,0,private
C085078,0,private
C085079,0,private
C085080,0,public
C085081,0,private
C085082,0,private
C085083,0,public
C085084,0,public
C085085,0,private
C085086,0,private
C085087,0,private
C085088,0,private
C085089,0,private
C085090,0,public
C085091,0,private
C085092,0,private
C085093,0,private
C085094,0,private
C085095,0,public
C085096,0,private
C085097,0,private
C085098,0,private
C085099,0,private
C085100,1,private
C085101,0,private
C085102,0,private
C085103,0,public
C085104,0,public
C085105,1,private
C085106,0,private
C085107,0,private
C085108,1,private
C085109,0,public
C085110,1,private
C085111,0,public
C085112,0,private
C085113,1,public
C085114,1,private
C085115,0,private
C085116,1,private
C085117,1,private
C085118,0,private
C085119,1,public
C085120,1,private
C085121,1,private
C085122,0,private
C085123,0,private
C085124,0,public
C085125,1,public
C085126,1,private
C085127,0,public
C085128,1,private
C085129,0,private
C085130,1,public
C085131,1,private
C085132,0,private
C085133,0,private
C085134,0,public
C085135,0,private
C085136,1,public
C085137,1,public
C085138,0,private
C085139,1,private
C085140,0,public
C085141,1,public
C085142,1,private
C085143,1,public
C085144,0,private
C085145,0,private
C085146,0,private
C085147,1,public
C085148,1,private
C085149,0,private
C085150,0,public
C085151,0,private
C085152,1,public
C085153,0,private
C085154,0,public
C085155,0,private
C085156,0,private
C085157,0,private
C085158,0,private
C085159,1,private
C085160,0,public
C085161,0,public
C085162,0,private
C085163,0,private
C085164,1,private
C085165,1,private
C085166,1,private
C085167,0,private
C085168,0,private
C085169,0,private
C085170,0,private
C085171,0,private
C085172,0,public
C085173,0,private
C085174,0,private
C085175,0,private
C085176,0,public
C085177,1,public
C085178,0,private
C085179,0,private
C085180,0,public
C085181,0,public
C085182,0,private
C085183,1,public
C085184,0,public
C085185,0,private
C085186,0,private
C085187,1,public
C085188,0,private
C085189,0,public
C085190,0,private
C085191,0,private
C085192,0,private
C085193,0,private
C085194,0,public
C085195,0,private
C085196,1,private
C085197,0,private
C085198,0,private
C085199,0,private
C085200,0,public
C085201,0,private
C085202,1,private
C085203,1,public
C085204,0,public
C085205,1,public
C085206,1,private
C085207,0,public
C085208,0,private
C085209,0,private
C085210,1,public
C085211,1,private
C085212,0,public
C085213,0,private
C085214,0,private
C085215,1,private
C085216,1,private
C085217,0,public
C085218,0,public
C085219,0,private
C085220,1,private
C085221,0,private
C085222,0,public
C085223,1,public
C085224,1,private
C085225,1,private
C085226,1,private
C085227,0,private
C085228,1,private
C085229,0,public
C085230,0,private
C085231,1,private
C085232,0,private
C085233,0,private
C085234,1,private
C085235,1,private
C085236,1,private
C085237,0,private
C085238,1,private
C085239,1,private
C085240,0,private
C085241,0,public
C085242,0,private
C085243,0,private
C085244,1,private
C085245,1,private
C085246,1,private
C085247,1,private
C085248,1,private
C085249,1,private
C085250,0,private
C085251,1,private
C085252,0,public
C085253,0,private
C085254,1,public
C085255,0,private
C085256,0,private
C085257,0,private
C085258,1,private
C085259,1,private
C085260,0,private
C085261,1,public
C085262,0,public
C085263,0,private
C085264,0,private
C085265,0,private
C085266,0,private
C085267,1,public
C085268,0,private
C085269,1,private
C085270,1,public
C085271,1,private
C085272,1,private
C085273,1,public
C085274,1,public
C085275,0,public
C085276,1,private
C085277,0,private
C085278,1,public
C085279,1,private
C085280,0,public
C085281,0,private
C085282,0,private
C085283,0,private
C085284,0,public
C085285,1,private
C085286,1,public
C085287,0,public
C085288,0,public
C085289,1,public
C085290,0,private
C085291,0,private
C085292,0,public
C085293,0,private
C085294,1,private
C085295,1,private
C085296,1,public
C085297,0,private
C085298,1,private
C085299,0,private
C085300,1,private
C085301,1,public
C085302,0,private
C085303,0,private
C085304,1,public
C085305,1,public
C085306,0,public
C085307,0,public
C085308,0,private
C085309,0,private
C085310,0,private
C085311,0,private
C085312,1,private
C085313,0,private
C085314,0,private
C085315,0,private
C085316,0,public
C085317,1,private
C085318,0,private
C085319,1,private
C085320,1,private
C085321,1,private
C085322,0,private
C085323,0,public
C085324,0,private
C085325,0,public
C085326,0,private
C085327,0,private
C085328,0,private
C085329,0,public
C085330,1,private
C085331,1,private
C085332,1,public
C085333,0,private
C085334,1,public
C085335,0,private
C085336,1,private
C085337,1,private
C085338,0,private
C085339,0,private
C085340,0,private
C085341,1,public
C085342,0,private
C085343,1,private
C085344,1,private
C085345,1,private
C085346,1,private
C085347,1,private
C085348,0,private
C085349,0,public
C085350,0,private
C085351,1,public
C085352,1,public
C085353,0,private
C085354,1,private
C085355,1,private
C085356,0,private
C085357,0,private
C085358,0,private
C085359,0,private
C085360,1,public
C085361,0,private
C085362,0,public
C085363,0,private
C085364,1,private
C085365,1,public
C085366,1,private
C085367,1,public
C085368,1,private
C085369,0,private
C085370,0,public
C085371,1,public
C085372,0,public
C085373,0,public
C085374,0,private
C085375,1,private
C085376,1,public
C085377,0,public
C085378,0,private
C085379,0,private
C085380,0,private
C085381,0,private
C085382,1,public
C085383,1,public
C085384,1,private
C085385,0,private
C085386,1,private
C085387,0,private
C085388,0,private
C085389,0,private
C085390,0,private
C085391,0,private
C085392,0,public
C085393,0,private
C085394,1,private
C085395,0,private
C085396,0,private
C085397,1,private
C085398,1,private
C085399,1,private
C085400,0,private
C085401,0,private
C085402,0,private
C085403,0,public
C085404,0,private
C085405,0,public
C085406,1,private
C085407,1,public
C085408,1,private
C085409,0,private
C085410,1,public
C085411,0,public
C085412,1,public
C085413,0,private
C085414,0,private
C085415,1,private
C085416,1,private
C085417,0,private
C085418,0,private
C085419,0,private
C085420,0,private
C085421,0,public
C085422,1,public
C085423,1,public
C085424,1,private
C085425,0,public
C085426,1,public
C085427,1,private
C085428,0,private
C085429,0,public
C085430,0,private
C085431,0,private
C085432,0,private
C085433,0,private
C085434,0,private
C085435,1,private
C085436,0,public
C085437,0,private
C085438,0,private
C085439,0,public
C085440,0,private
C085441,0,public
C085442,1,public
C085443,0,public
C085444,1,public
C085445,0,private
C085446,0,private
C085447,0,private
C085448,0,public
C085449,0,private
C085450,0,private
C085451,0,public
C085452,1,public
C085453,1,public
C085454,1,private
C085455,0,private
C085456,0,private
C085457,1,private
C085458,0,private
C085459,0,private
C085460,1,private
C085461,0,private
C085462,0,private
C085463,0,private
C085464,0,private
C085465,1,private
C085466,0,public
C085467,1,private
C085468,0,public
C085469,1,private
C085470,0,private
C085471,0,private
C085472,0,private
C085473,1,private
C085474,0,private
C085475,0,private
C085476,1,private
C085477,0,private
C085478,0,private
C085479,1,private
C085480,1,private
C085481,1,public
C085482,1,private
C085483,1,private
C085484,0,private
C085485,0,private
C085486,0,private
C085487,0,private
C085488,0,public
C085489,1,private
C085490,0,public
C085491,0,private
C085492,0,public
C085493,1,private
C085494,0,private
C085495,0,public
C085496,1,private
C085497,0,private
C085498,1,private
C085499,1,public
C085500,0,private
C085501,0,public
C085502,1,public
C085503,1,private
C085504,0,private
C085505,0,private
C085506,0,private
C085507,0,private
C085508,1,private
C085509,1,public
C085510,1,private
C085511,0,private
C085512,0,public
C085513,1,private
C085514,1,private
C085515,1,private
C085516,0,private
C085517,1,private
C085518,1,private
C085519,0,private
C085520,0,public
C085521,0,private
C085522,0,public
C085523,1,public
C085524,0,private
C085525,1,private
C085526,0,private
C085527,0,private
C085528,0,public
C085529,0,private
C085530,1,private
C085531,1,private
C085532,1,private
C085533,0,private
C085534,1,private
C085535,0,private
C085536,0,private
C085537,1,private
C085538,1,public
C085539,0,private
C085540,1,public
C085541,1,public
C085542,0,private
C085543,1,private
C085544,1,private
C085545,1,private
C085546,0,private
C085547,0,private
C085548,1,private
C085549,0,public
C085550,0,public
C085551,0,private
C085552,1,private
C085553,0,private
C085554,1,private
C085555,0,private
C085556,1,public
C085557,0,public
C085558,0,public
C085559,0,private
C085560,1,private
C085561,0,public
C085562,1,private
C085563,0,private
C085564,1,public
C085565,0,private
C085566,1,private
C085567,0,private
C085568,0,private
C085569,1,public
C085570,0,private
C085571,1,private
C085572,0,private
C085573,0,private
C085574,0,public
C085575,0,private
C085576,0,private
C085577,1,private
C085578,1,private
C085579,1,private
C085580,0,private
C085581,1,private
C085582,0,private
C085583,0,public
C085584,1,private
C085585,0,private
C085586,1,private
C085587,1,private
C085588,1,private
C085589,1,public
C085590,0,public
C085591,0,private
C085592,1,private
C085593,0,public
C085594,0,private
C085595,1,public
C085596,0,public
C085597,0,private
C085598,0,public
C085599,0,private
C085600,1,public
C085601,1,private
C085602,1,private
C085603,0,public
C085604,0,public
C085605,0,public
C085606,0,public
C085607,0,public
C085608,1,private
C085609,0,private
C085610,1,private
C085611,0,private
C085612,0,private
C085613,0,private
C085614,1,public
C085615,0,public
C085616,1,private
C085617,1,public
C085618,0,private
C085619,0,private
C085620,0,private
C085621,0,public
C085622,1,private
C085623,1,public
C085624,1,private
C085625,0,private
C085626,0,private
C085627,0,private
C085628,1,public
C085629,1,private
C085630,0,private
C085631,1,private
C085632,0,private
C085633,0,public
C085634,1,private
C085635,1,private
C085636,1,public
C085637,0,private
C085638,1,private
C085639,0,public
C085640,1,public
C085641,0,public
C085642,1,private
C085643,1,private
C085644,0,private
C085645,0,private
C085646,0,private
C085647,0,private
C085648,1,private
C085649,0,private
C085650,0,public
C085651,1,private
C085652,1,public
C085653,1,private
C085654,0,private
C085655,0,private
C085656,1,private
C085657,0,public
C085658,0,public
C085659,0,private
C085660,0,private
C085661,1,private
C085662,0,private
C085663,0,private
C085664,1,private
C085665,1,private
C085666,0,public
C085667,1,private
C085668,1,private
C085669,1,private
C085670,1,public
C085671,0,private
C085672,0,private
C085673,1,public
C085674,1,public
C085675,0,private
C085676,0,private
C085677,1,private
C085678,1,private
C085679,1,private
C085680,0,private
C085681,1,private
C085682,1,private
C085683,0,private
C085684,1,public
C085685,1,public
C085686,1,private
C085687,0,private
C085688,1,private
C085689,0,public
C085690,1,private
C085691,1,private
C085692,0,private
C085693,1,private
C085694,0,private
C085695,1,private
C085696,0,private
C085697,0,private
C085698,0,private
C085699,1,private
C085700,1,private
C085701,1,public
C085702,0,private
C085703,0,private
C085704,0,private
C085705,0,public
C085706,0,private
C085707,1,public
C085708,0,private
C085709,0,public
C085710,0,private
C085711,1,private
C085712,0,public
C085713,1,private
C085714,1,private
C085715,0,private
C085716,0,public
C085717,0,private
C085718,0,public
C085719,0,public
C085720,0,private
C085721,0,private
C085722,0,private
C085723,1,private
C085724,1,private
C085725,1,private
C085726,0,private
C085727,0,private
C085728,1,private
C085729,1,private
C085730,1,public
C085731,1,private
C085732,1,private
C085733,0,private
C085734,0,public
C085735,0,private
C085736,0,private
C085737,0,private
C085738,0,public
C085739,1,public
C085740,1,public
C085741,1,private
C085742,0,private
C085743,1,public
C085744,1,public
C085745,0,private
C085746,0,public
C085747,0,private
C085748,1,private
C085749,0,public
C085750,0,private
C085751,0,private
C085752,1,private
C085753,1,private
C085754,1,private
C085755,1,private
C085756,0,private
C085757,1,private
C085758,0,public
C085759,0,private
C085760,0,public
C085761,0,private
C085762,1,private
C085763,1,private
C085764,1,public
C085765,0,private
C085766,0,private
C085767,0,private
C085768,1,private
C085769,1,private
C085770,1,public
C085771,0,private
C085772,0,public
C085773,0,private
C085774,1,private
C085775,1,public
C085776,0,private
C085777,0,public
C085778,1,private
C085779,0,private
C085780,1,public
C085781,0,private
C085782,0,public
C085783,1,private
C085784,1,public
C085785,1,private
C085786,0,private
C085787,1,public
C085788,1,public
C085789,1,public
C085790,1,public
C085791,0,public
C085792,1,public
C085793,0,private
C085794,0,public
C085795,0,public
C085796,0,private
C085797,1,private
C085798,0,private
C085799,1,private
C085800,1,private
C085801,1,private
C085802,0,public
C085803,0,public
C085804,1,public
C085805,1,private
C085806,0,private
C085807,1,public
C085808,0,private
C085809,0,public
C085810,0,private
C085811,0,public
C085812,0,private
C085813,1,private
C085814,0,private
C085815,0,public
C085816,0,private
C085817,1,private
C085818,0,private
C085819,1,private
C085820,1,private
C085821,0,private
C085822,0,private
C085823,0,private
C085824,0,public
C085825,0,private
C085826,1,private
C085827,0,private
C085828,1,public
C085829,1,private
C085830,0,private
C085831,0,private
C085832,0,private
C085833,0,public
C085834,0,private
C085835,1,private
C085836,0,private
C085837,1,private
C085838,0,public
C085839,1,private
C085840,0,private
C085841,0,private
C085842,0,private
C085843,1,private
C085844,0,private
C085845,1,private
C085846,0,private
C085847,1,private
C085848,1,private
C085849,0,private
C085850,0,private
C085851,1,private
C085852,0,public
C085853,0,public
C085854,1,private
C085855,0,public
C085856,0,private
C085857,0,private
C085858,0,public
C085859,0,private
C085860,0,public
C085861,1,private
C085862,0,private
C085863,0,private
C085864,0,private
C085865,1,private
C085866,1,private
C085867,1,public
C085868,1,private
C085869,1,public
C085870,0,private
C085871,0,private
C085872,1,private
C085873,1,private
C085874,0,public
C085875,1,private
C085876,1,private
C085877,0,private
C085878,0,public
C085879,0,private
C085880,1,private
C085881,0,private
C085882,1,private
C085883,1,private
C085884,0,private
C085885,0,private
C085886,1,public
C085887,1,public
C085888,0,private
C085889,0,public
C085890,0,private
C085891,1,public
C085892,0,private
C085893,1,private
C085894,0,public
C085895,0,private
C085896,0,private
C085897,1,private
C085898,0,public
C085899,1,public
C085900,1,private
C085901,1,public
C085902,0,public
C085903,1,private
C085904,0,private
C085905,1,public
C085906,0,public
C085907,0,private
C085908,0,public
C085909,1,private
C085910,0,private
C085911,0,private
C085912,0,private
C085913,1,private
C085914,1,private
C085915,1,private
C085916,0,private
C085917,1,public
C085918,1,private
C085919,0,public
C085920,0,private
C085921,1,private
C085922,1,private
C085923,1,private
C085924,0,private
C085925,0,public
C085926,1,public
C085927,0,private
C085928,1,private
C085929,1,public
C085930,1,private
C085931,0,private
C085932,1,private
C085933,0,private
C085934,1,private
C085935,1,private
C085936,1,public
C085937,0,private
C085938,1,public
C085939,0,private
C085940,0,private
C085941,1,public
C085942,0,private
C085943,1,private
C085944,1,public
C085945,1,public
C085946,1,private
C085947,0,private
C085948,0,private
C085949,1,private
C085950,0,private
C085951,0,private
C085952,0,private
C085953,0,private
C085954,0,private
C085955,1,private
C085956,1,private
C085957,0,private
C085958,0,private
C085959,1,private
C085960,1,public
C085961,1,public
C085962,1,public
C085963,1,public
C085964,0,private
C085965,1,private
C085966,0,private
C085967,1,public
C085968,0,private
C085969,0,private
C085970,1,private
C085971,0,private
C085972,0,private
C085973,1,public
C085974,0,private
C085975,0,private
C085976,0,private
C085977,0,private
C085978,0,private
C085979,1,public
C085980,1,public
C085981,0,private
C085982,0,private
C085983,1,private
C085984,0,private
C085985,0,private
C085986,0,public
C085987,0,private
C085988,0,private
C085989,0,private
C085990,1,private
C085991,1,private
C085992,0,private
C085993,0,private
C085994,0,private
C085995,0,private
C085996,0,private
C085997,0,private
C085998,0,private
C085999,1,public
C086000,1,private
C086001,1,private
C086002,0,private
C086003,1,public
C086004,0,public
C086005,0,private
C086006,0,public
C086007,0,private
C086008,0,private
C086009,1,private
C086010,1,private
C086011,0,private
C086012,0,public
C086013,1,private
C086014,0,private
C086015,1,private
C086016,0,public
C086017,1,private
C086018,0,private
C086019,1,private
C086020,0,private
C086021,1,public
C086022,0,public
C086023,0,private
C086024,0,public
C086025,0,private
C086026,0,private
C086027,0,private
C086028,0,private
C086029,0,private
C086030,0,private
C086031,0,private
C086032,0,public
C086033,0,private
C086034,0,public
C086035,1,public
C086036,1,public
C086037,1,private
C086038,0,public
C086039,0,private
C086040,0,private
C086041,0,private
C086042,1,private
C086043,0,private
C086044,0,private
C086045,1,private
C086046,1,private
C086047,0,private
C086048,0,public
C086049,0,private
C086050,1,private
C086051,1,private
C086052,0,private
C086053,0,private
C086054,0,public
C086055,0,private
C086056,0,private
C086057,0,private
C086058,1,public
C086059,1,public
C086060,1,private
C086061,0,public
C086062,0,public
C086063,0,private
C086064,0,private
C086065,0,private
C086066,0,private
C086067,0,private
C086068,1,public
C086069,0,private
C086070,0,public
C086071,1,public
C086072,0,private
C086073,0,private
C086074,0,private
C086075,1,public
C086076,0,public
C086077,1,public
C086078,1,public
C086079,1,private
C086080,0,private
C086081,0,private
C086082,0,public
C086083,1,public
C086084,1,private
C086085,0,private
C086086,0,private
C086087,1,public
C086088,0,public
C086089,0,private
C086090,0,public
C086091,1,private
C086092,1,public
C086093,0,public
C086094,0,private
C086095,0,private
C086096,0,private
C086097,0,public
C086098,1,public
C086099,0,public
C086100,1,public
C086101,1,private
C086102,1,private
C086103,0,private
C086104,0,private
C086105,1,private
C086106,1,private
C086107,1,private
C086108,1,public
C086109,0,private
C086110,0,private
C086111,0,private
C086112,0,private
C086113,1,public
C086114,0,public
C086115,0,private
C086116,0,private
C086117,1,private
C086118,1,private
C086119,1,public
C086120,0,private
C086121,1,public
C086122,0,private
C086123,0,private
C086124,1,private
C086125,0,public
C086126,0,private
C086127,1,private
C086128,0,private
C086129,0,private
C086130,0,public
C086131,1,private
C086132,1,public
C086133,0,private
C086134,0,private
C086135,1,private
C086136,1,private
C086137,0,private
C086138,0,public
C086139,1,private
C086140,0,public
C086141,1,private
C086142,1,private
C086143,1,public
C086144,1,public
C086145,1,public
C086146,0,public
C086147,0,public
C086148,1,private
C086149,0,private
C086150,0,private
C086151,0,private
C086152,0,private
C086153,0,public
C086154,0,private
C086155,0,public
C086156,0,public
C086157,1,public
C086158,0,public
C086159,0,private
C086160,0,private
C086161,0,private
C086162,0,private
C086163,0,private
C086164,0,private
C086165,0,public
C086166,0,public
C086167,1,public
C086168,0,public
C086169,0,private
C086170,1,private
C086171,0,private
C086172,0,private
C086173,1,private
C086174,1,private
C086175,1,private
C086176,1,private
C086177,1,public
C086178,1,public
C086179,0,private
C086180,1,private
C086181,0,public
C086182,0,private
C086183,0,private
C086184,0,public
C086185,0,private
C086186,1,private
C086187,1,public
C086188,0,private
C086189,0,private
C086190,0,public
C086191,0,private
C086192,0,private
C086193,1,private
C086194,1,public
C086195,0,public
C086196,0,public
C086197,0,private
C086198,0,public
C086199,0,private
C086200,1,private
C086201,1,public
C086202,0,private
C086203,0,private
C086204,0,private
C086205,0,private
C086206,0,private
C086207,0,public
C086208,0,private
C086209,1,private
C086210,0,private
C086211,0,public
C086212,1,private
C086213,1,private
C086214,0,private
C086215,0,private
C086216,0,private
C086217,0,private
C086218,1,private
C086219,1,private
C086220,1,public
C086221,1,public
C086222,1,private
C086223,1,private
C086224,0,private
C086225,0,private
C086226,1,private
C086227,0,private
C086228,1,private
C086229,0,private
C086230,0,public
C086231,1,public
C086232,0,public
C086233,1,private
C086234,1,private
C086235,0,public
C086236,0,private
C086237,1,public
C086238,1,private
C086239,1,private
C086240,1,private
C086241,1,public
C086242,0,public
C086243,0,private
C086244,0,private
C086245,0,private
C086246,0,public
C086247,0,private
C086248,0,private
C086249,0,private
C086250,1,private
C086251,0,public
C086252,0,public
C086253,0,private
C086254,1,public
C086255,0,private
C086256,1,private
C086257,1,private
C086258,1,private
C086259,0,public
C086260,1,private
C086261,1,private
C086262,1,private
C086263,1,private
C086264,1,private
C086265,1,private
C086266,1,private
C086267,1,private
C086268,1,private
C086269,0,private
C086270,0,public
C086271,1,public
C086272,0,private
C086273,1,public
C086274,1,private
C086275,1,private
C086276,0,private
C086277,0,private
C086278,0,public
C086279,1,private
C086280,1,private
C086281,0,private
C086282,0,private
C086283,0,public
C086284,0,public
C086285,1,public
C086286,0,private
C086287,1,private
C086288,1,private
C086289,0,private
C086290,0,private
C086291,1,public
C086292,0,public
C086293,0,private
C086294,0,public
C086295,0,private
C086296,1,private
C086297,1,private
C086298,0,public
C086299,0,private
C086300,0,public
C086301,0,private
C086302,0,private
C086303,1,public
C086304,1,private
C086305,0,private
C086306,1,private
C086307,0,private
C086308,0,private
C086309,0,private
C086310,0,public
C086311,0,private
C086312,0,private
C086313,0,private
C086314,0,private
C086315,1,private
C086316,0,private
C086317,0,private
C086318,0,private
C086319,1,private
C086320,0,public
C086321,1,private
C086322,0,public
C086323,0,private
C086324,0,public
C086325,1,private
C086326,1,public
C086327,0,private
C086328,1,private
C086329,0,private
C086330,0,private
C086331,0,private
C086332,0,public
C086333,0,private
C086334,0,private
C086335,0,private
C086336,1,private
C086337,0,private
C086338,1,public
C086339,0,private
C086340,1,private
C086341,0,private
C086342,0,public
C086343,0,private
C086344,0,public
C086345,0,private
C086346,0,public
C086347,1,private
C086348,0,private
C086349,0,private
C086350,0,private
C086351,1,private
C086352,0,private
C086353,1,private
C086354,0,private
C086355,0,public
C086356,1,private
C086357,0,private
C086358,0,private
C086359,0,private
C086360,1,private
C086361,1,private
C086362,0,private
C086363,0,public
C086364,1,public
C086365,0,public
C086366,1,public
C086367,0,public
C086368,1,private
C086369,0,public
C086370,0,public
C086371,0,private
C086372,1,private
C086373,0,private
C086374,0,private
C086375,0,private
C086376,1,private
C086377,1,private
C086378,0,private
C086379,0,private
C086380,0,private
C086381,0,private
C086382,0,public
C086383,1,private
C086384,0,public
C086385,0,private
C086386,0,private
C086387,0,private
C086388,0,public
C086389,0,public
C086390,0,private
C086391,0,private
C086392,1,private
C086393,0,private
C086394,0,private
C086395,0,private
C086396,1,private
C086397,0,public
C086398,0,private
C086399,0,private
C086400,0,public
C086401,1,private
C086402,0,public
C086403,1,public
C086404,1,private
C086405,0,public
C086406,0,private
C086407,0,public
C086408,0,public
C086409,0,private
C086410,0,private
C086411,0,private
C086412,0,public
C086413,0,private
C086414,0,private
C086415,0,public
C086416,0,private
C086417,0,public
C086418,0,private
C086419,0,public
C086420,0,private
C086421,1,private
C086422,1,private
C086423,0,private
C086424,0,private
C086425,0,private
C086426,0,private
C086427,0,private
C086428,1,private
C086429,1,private
C086430,1,public
C086431,1,private
C086432,0,private
C086433,0,private
C086434,0,private
C086435,0,private
C086436,0,private
C086437,0,private
C086438,0,private
C086439,1,private
C086440,0,private
C086441,0,public
C086442,0,private
C086443,1,public
C086444,0,private
C086445,1,private
C086446,1,private
C086447,1,public
C086448,1,private
C086449,0,private
C086450,0,public
C086451,0,private
C086452,0,private
C086453,1,public
C086454,0,public
C086455,0,private
C086456,1,private
C086457,0,private
C086458,1,private
C086459,0,private
C086460,0,public
C086461,1,private
C086462,1,public
C086463,0,private
C086464,0,private
C086465,0,private
C086466,0,private
C086467,1,public
C086468,0,private
C086469,1,private
C086470,1,public
C086471,0,public
C086472,0,private
C086473,0,public
C086474,0,private
C086475,0,private
